ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
1434758400000,1256.817714,56.2369198944,2264.6992471694,1256.817714,1256.817714,-89.4122636809,-89.4122636809,-89.4122636809,39.2298893112,39.2298893112,39.2298893112,-128.6421529921,-128.6421529921,-128.6421529921,0.0,0.0,0.0,1167.4054503191
1434931200000,1257.0761288388,59.202452651,2206.0808911544,1257.0761288388,1257.0761288388,-162.341148616,-162.341148616,-162.341148616,-22.1725289415,-22.1725289415,-22.1725289415,-140.1686196745,-140.1686196745,-140.1686196745,0.0,0.0,0.0,1094.7349802228
1435017600000,1257.2053362582,77.3924943594,2173.9194362522,1257.2053362582,1257.2053362582,-142.3645781847,-142.3645781847,-142.3645781847,1.0675384957,1.0675384957,1.0675384957,-143.4321166805,-143.4321166805,-143.4321166805,0.0,0.0,0.0,1114.8407580735
1435104000000,1257.3345436776,61.0782670504,2136.376548843,1257.3345436776,1257.3345436776,-184.8740298051,-184.8740298051,-184.8740298051,-40.168678378,-40.168678378,-40.168678378,-144.7053514271,-144.7053514271,-144.7053514271,0.0,0.0,0.0,1072.4605138725
1435190400000,1257.463751097,-35.3340984436,2161.2646385228,1257.463751097,1257.463751097,-170.3240278798,-170.3240278798,-170.3240278798,-26.52104102,-26.52104102,-26.52104102,-143.8029868598,-143.8029868598,-143.8029868598,0.0,0.0,0.0,1087.1397232172
1435276800000,1257.5929585164,41.9131833666,2187.8953209408,1257.5929585164,1257.5929585164,-154.6454006754,-154.6454006754,-154.6454006754,-14.0540017807,-14.0540017807,-14.0540017807,-140.5913988947,-140.5913988947,-140.5913988947,0.0,0.0,0.0,1102.947557841
1435363200000,1257.7221659358,27.0164207301,2196.3547600474,1257.7221659358,1257.7221659358,-95.7620742728,-95.7620742728,-95.7620742728,39.2298893113,39.2298893113,39.2298893113,-134.9919635841,-134.9919635841,-134.9919635841,0.0,0.0,0.0,1161.960091663
1435449600000,1257.8513733552,153.8589582774,2320.8621655887,1257.8513733552,1257.8513733552,-64.3641659853,-64.3641659853,-64.3641659853,62.6188223132,62.6188223132,62.6188223132,-126.9829882985,-126.9829882985,-126.9829882985,0.0,0.0,0.0,1193.4872073699
1435536000000,1257.9805807746,8.9859442632,2149.5187898369,1257.9805807746,1257.9805807746,-138.7727775583,-138.7727775583,-138.7727775583,-22.1725289415,-22.1725289415,-22.1725289415,-116.6002486168,-116.6002486168,-116.6002486168,0.0,0.0,0.0,1119.2078032163
1435622400000,1258.109788194,33.9934028023,2160.916625232,1258.109788194,1258.109788194,-102.8685893309,-102.8685893309,-102.8685893309,1.0675384957,1.0675384957,1.0675384957,-103.9361278266,-103.9361278266,-103.9361278266,0.0,0.0,0.0,1155.2411988631
1435708800000,1258.2389956134,-81.4252588894,2185.7446413148,1258.2389956134,1258.2389956134,-129.3060692565,-129.3060692565,-129.3060692565,-40.1686783779,-40.1686783779,-40.1686783779,-89.1373908786,-89.1373908786,-89.1373908786,0.0,0.0,0.0,1128.9329263569
1435795200000,1258.3682030328,66.9492802461,2188.4381742558,1258.3682030328,1258.3682030328,-98.9226994474,-98.9226994474,-98.9226994474,-26.5210410199,-26.5210410199,-26.5210410199,-72.4016584275,-72.4016584275,-72.4016584275,0.0,0.0,0.0,1159.4455035854
1435968000000,1258.6266178716,175.2464498236,2232.8677631313,1258.6266178716,1258.6266178716,5.0953682283,5.0953682283,5.0953682283,39.2298893111,39.2298893111,39.2298893111,-34.1345210828,-34.1345210828,-34.1345210828,0.0,0.0,0.0,1263.7219860999
1436140800000,1258.8850327104,171.920318338,2316.3010597835,1258.8850327104,1258.8850327104,-13.6999723636,-13.6999723636,-13.6999723636,-22.1725289415,-22.1725289415,-22.1725289415,8.4725565779,8.4725565779,8.4725565779,0.0,0.0,0.0,1245.1850603468
1436227200000,1259.0142401298,241.5926003333,2373.6994581197,1259.0142401298,1259.0142401298,31.603391229,31.603391229,31.603391229,1.0675384957,1.0675384957,1.0675384957,30.5358527333,30.5358527333,30.5358527333,0.0,0.0,0.0,1290.6176313588
1436400000000,1259.2726549686,181.0535167742,2399.3850141533,1259.2726549686,1259.2726549686,47.8118980424,47.8118980424,47.8118980424,-26.5210410199,-26.5210410199,-26.5210410199,74.3329390624,74.3329390624,74.3329390624,0.0,0.0,0.0,1307.084553011
1436486400000,1259.401862388,293.2293916252,2353.2900169538,1259.401862388,1259.401862388,81.2748601782,81.2748601782,81.2748601782,-14.0540017807,-14.0540017807,-14.0540017807,95.3288619589,95.3288619589,95.3288619589,0.0,0.0,0.0,1340.6767225662
1436572800000,1259.5310698074,305.4912271375,2450.1624443944,1259.5310698074,1259.5310698074,154.4815678759,154.4815678759,154.4815678759,39.2298893112,39.2298893112,39.2298893112,115.2516785646,115.2516785646,115.2516785646,0.0,0.0,0.0,1414.0126376833
1436745600000,1259.7894846462,261.4260121345,2407.52453109,1259.7894846462,1259.7894846462,128.4312143509,128.4312143509,128.4312143509,-22.1725289415,-22.1725289415,-22.1725289415,150.6037432924,150.6037432924,150.6037432924,0.0,0.0,0.0,1388.2206989971
1436832000000,1259.9186920656,299.9097321666,2491.3501276371,1259.9186920656,1259.9186920656,166.5461484661,166.5461484661,166.5461484661,1.0675384958,1.0675384958,1.0675384958,165.4786099703,165.4786099703,165.4786099703,0.0,0.0,0.0,1426.4648405316
1436918400000,1260.047899485,371.1523250274,2552.0073605528,1260.047899485,1260.047899485,138.0146853349,138.0146853349,138.0146853349,-40.1686783779,-40.1686783779,-40.1686783779,178.1833637128,178.1833637128,178.1833637128,0.0,0.0,0.0,1398.0625848199
1437004800000,1260.1771069044,417.5322405937,2492.5626074324,1260.1771069044,1260.1771069044,162.0272081071,162.0272081071,162.0272081071,-26.52104102,-26.52104102,-26.52104102,188.5482491271,188.5482491271,188.5482491271,0.0,0.0,0.0,1422.2043150115
1437609600000,1261.0815588402,393.4346991799,2492.2726390804,1261.0815588402,1261.0815588402,165.5312654965,165.5312654965,165.5312654965,-26.52104102,-26.52104102,-26.52104102,192.0523065165,192.0523065165,192.0523065165,0.0,0.0,0.0,1426.6128243367
1437696000000,1261.2107662596,363.8465655096,2442.3564483727,1261.2107662596,1261.2107662596,169.6359801102,169.6359801102,169.6359801102,-14.0540017806,-14.0540017806,-14.0540017806,183.6899818908,183.6899818908,183.6899818908,0.0,0.0,0.0,1430.8467463698
1437782400000,1261.339973679,426.2419050529,2612.2981353194,1261.339973679,1261.339973679,212.9250369429,212.9250369429,212.9250369429,39.2298893113,39.2298893113,39.2298893113,173.6951476316,173.6951476316,173.6951476316,0.0,0.0,0.0,1474.2650106219
1437955200000,1261.5983885178,270.8652575291,2408.2365170014,1261.5983885178,1261.5983885178,127.7768541524,127.7768541524,127.7768541524,-22.1725289415,-22.1725289415,-22.1725289415,149.9493830939,149.9493830939,149.9493830939,0.0,0.0,0.0,1389.3752426702
1438041600000,1261.7275959372,346.8545792811,2406.647313127,1261.7275959372,1261.7275959372,137.8820362207,137.8820362207,137.8820362207,1.0675384957,1.0675384957,1.0675384957,136.814497725,136.814497725,136.814497725,0.0,0.0,0.0,1399.6096321579
1438128000000,1261.8568033566,316.0811456551,2406.7259037574,1261.8568033566,1261.8568033566,83.0963728256,83.0963728256,83.0963728256,-40.168678378,-40.168678378,-40.168678378,123.2650512036,123.2650512036,123.2650512036,0.0,0.0,0.0,1344.9531761822
