ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
1446076800000,2225.7136717555,1780.4803481014,2777.4090867436,2225.7136717555,2225.7136717555,34.8614602204,34.8614602204,34.8614602204,-25.8952416799,-25.8952416799,-25.8952416799,60.7567019002,60.7567019002,60.7567019002,0.0,0.0,0.0,2260.5751319759
1446163200000,2225.9172851392,1788.3974467464,2722.8385386736,2225.9172851392,2225.9172851392,27.5518726026,27.5518726026,27.5518726026,-33.5526688246,-33.5526688246,-33.5526688246,61.1045414272,61.1045414272,61.1045414272,0.0,0.0,0.0,2253.4691577418
1446249600000,2226.1208985229,1769.7694074086,2753.8990592554,2226.1208985229,2226.1208985229,69.1523776482,69.1523776482,69.1523776482,8.8042494592,8.8042494592,8.8042494592,60.3481281891,60.3481281891,60.3481281891,0.0,0.0,0.0,2295.2732761712
1446422400000,2226.5281252903,1796.271348676,2779.2514551838,2226.5281252903,2226.5281252903,60.6151932373,60.6151932373,60.6151932373,5.5330047003,5.5330047003,5.5330047003,55.082188537,55.082188537,55.082188537,0.0,0.0,0.0,2287.1433185277
1446508800000,2226.7317386741,1817.5069382516,2747.751192855,2226.7317386741,2226.7317386741,52.4053739563,52.4053739563,52.4053739563,1.9660244912,1.9660244912,1.9660244912,50.4393494651,50.4393494651,50.4393494651,0.0,0.0,0.0,2279.1371126304
1446595200000,2226.9353520578,1747.9593486003,2702.5534365895,2226.9353520578,2226.9353520578,-12.8450470356,-12.8450470356,-12.8450470356,-57.2783446335,-57.2783446335,-57.2783446335,44.433297598,44.433297598,44.433297598,0.0,0.0,0.0,2214.0903050222
1446681600000,2227.1389654415,1776.7825046631,2775.4436771789,2227.1389654415,2227.1389654415,11.2042406166,11.2042406166,11.2042406166,-25.8952416801,-25.8952416801,-25.8952416801,37.0994822967,37.0994822967,37.0994822967,0.0,0.0,0.0,2238.343206058
1446768000000,2227.3425788252,1752.5530054053,2722.8707647332,2227.3425788252,2227.3425788252,-5.0357396883,-5.0357396883,-5.0357396883,-33.5526688243,-33.5526688243,-33.5526688243,28.516929136,28.516929136,28.516929136,0.0,0.0,0.0,2222.3068391369
1446854400000,2227.5461922089,1767.2033447813,2794.363505548,2227.5461922089,2227.5461922089,27.6119836468,27.6119836468,27.6119836468,8.8042494592,8.8042494592,8.8042494592,18.8077341877,18.8077341877,18.8077341877,0.0,0.0,0.0,2255.1581758557
1447027200000,2227.9534189763,1702.7189569713,2715.2586778309,2227.9534189763,2227.9534189763,2.2338655462,2.2338655462,2.2338655462,5.5330047004,5.5330047004,5.5330047004,-3.2991391542,-3.2991391542,-3.2991391542,0.0,0.0,0.0,2230.1872845225
1447113600000,2228.15703236,1712.4763160095,2678.2389523136,2228.15703236,2228.15703236,-13.2941421397,-13.2941421397,-13.2941421397,1.9660244913,1.9660244913,1.9660244913,-15.260166631,-15.260166631,-15.260166631,0.0,0.0,0.0,2214.8628902203
1447286400000,2228.5642591274,1699.9589783793,2672.857662357,2228.5642591274,2228.5642591274,-65.5814720572,-65.5814720572,-65.5814720572,-25.8952416799,-25.8952416799,-25.8952416799,-39.6862303772,-39.6862303772,-39.6862303772,0.0,0.0,0.0,2162.9827870702
1447372800000,2228.7678725111,1653.6021673933,2629.2572186603,2228.7678725111,2228.7678725111,-85.1184308823,-85.1184308823,-85.1184308823,-33.5526688244,-33.5526688244,-33.5526688244,-51.5657620579,-51.5657620579,-51.5657620579,0.0,0.0,0.0,2143.6494416288
1447459200000,2228.9714858948,1669.5290961208,2631.2506412761,2228.9714858948,2228.9714858948,-54.0117020474,-54.0117020474,-54.0117020474,8.8042494592,8.8042494592,8.8042494592,-62.8159515066,-62.8159515066,-62.8159515066,0.0,0.0,0.0,2174.9597838474
1447632000000,2229.3787126622,1692.3909969704,2670.0367460313,2229.3787126622,2229.3787126622,-76.6821702731,-76.6821702731,-76.6821702731,5.5330047005,5.5330047005,5.5330047005,-82.2151749736,-82.2151749736,-82.2151749736,0.0,0.0,0.0,2152.696542389
1447718400000,2229.5823260459,1634.5295349337,2612.7341269929,2229.5823260459,2229.5823260459,-87.8238819338,-87.8238819338,-87.8238819338,1.9660244912,1.9660244912,1.9660244912,-89.789906425,-89.789906425,-89.789906425,0.0,0.0,0.0,2141.7584441121
1447804800000,2229.7859394296,1600.100362063,2571.6551981057,2229.7859394296,2229.7859394296,-152.8811712132,-152.8811712132,-152.8811712132,-57.2783446335,-57.2783446335,-57.2783446335,-95.6028265797,-95.6028265797,-95.6028265797,0.0,0.0,0.0,2076.9047682164
1447891200000,2229.9895528133,1621.7990117969,2615.6811966739,2229.9895528133,2229.9895528133,-125.3297991303,-125.3297991303,-125.3297991303,-25.89524168,-25.89524168,-25.89524168,-99.4345574503,-99.4345574503,-99.4345574503,0.0,0.0,0.0,2104.6597536829
1447977600000,2230.193166197,1616.1852487936,2552.7599037731,2230.193166197,2230.193166197,-134.6580841575,-134.6580841575,-134.6580841575,-33.5526688244,-33.5526688244,-33.5526688244,-101.1054153331,-101.1054153331,-101.1054153331,0.0,0.0,0.0,2095.5350820395
1448064000000,2230.3967795807,1645.3575952843,2602.1673137109,2230.3967795807,2230.3967795807,-91.6767973535,-91.6767973535,-91.6767973535,8.8042494592,8.8042494592,8.8042494592,-100.4810468127,-100.4810468127,-100.4810468127,0.0,0.0,0.0,2138.7199822272
1448236800000,2230.8040063481,1660.736645242,2673.037878533,2230.8040063481,2230.8040063481,-86.52870022,-86.52870022,-86.52870022,5.5330047004,5.5330047004,5.5330047004,-92.0617049204,-92.0617049204,-92.0617049204,0.0,0.0,0.0,2144.2753061281
1448323200000,2231.0076197318,1664.628964106,2681.6161726151,2231.0076197318,2231.0076197318,-82.2929128119,-82.2929128119,-82.2929128119,1.9660244912,1.9660244912,1.9660244912,-84.2589373031,-84.2589373031,-84.2589373031,0.0,0.0,0.0,2148.7147069199
1448409600000,2231.2112331155,1557.1859000946,2598.9989967778,2231.2112331155,2231.2112331155,-131.4260912139,-131.4260912139,-131.4260912139,-57.2783446334,-57.2783446334,-57.2783446334,-74.1477465804,-74.1477465804,-74.1477465804,0.0,0.0,0.0,2099.7851419016
1448496000000,2231.4148464992,1665.0156017742,2622.2827918736,2231.4148464992,2231.4148464992,-87.7570239152,-87.7570239152,-87.7570239152,-25.89524168,-25.89524168,-25.89524168,-61.8617822352,-61.8617822352,-61.8617822352,0.0,0.0,0.0,2143.657822584
1448582400000,2231.6184598829,1677.0800851237,2624.5673455674,2231.6184598829,2231.6184598829,-81.1395304542,-81.1395304542,-81.1395304542,-33.5526688246,-33.5526688246,-33.5526688246,-47.5868616297,-47.5868616297,-47.5868616297,0.0,0.0,0.0,2150.4789294287
1448668800000,2231.8220732666,1729.9875445279,2707.7454310587,2231.8220732666,2231.8220732666,-22.752978126,-22.752978126,-22.752978126,8.8042494591,8.8042494591,8.8042494591,-31.5572275851,-31.5572275851,-31.5572275851,0.0,0.0,0.0,2209.0690951406
1448841600000,2232.229300034,1722.5655091437,2709.3522434507,2232.229300034,2232.229300034,10.1513108599,10.1513108599,10.1513108599,5.5330047004,5.5330047004,5.5330047004,4.6183061596,4.6183061596,4.6183061596,0.0,0.0,0.0,2242.3806108939
1448928000000,2232.4329134177,1770.0253460857,2727.0205400147,2232.4329134177,2232.4329134177,26.0702864801,26.0702864801,26.0702864801,1.9660244912,1.9660244912,1.9660244912,24.1042619889,24.1042619889,24.1042619889,0.0,0.0,0.0,2258.5031998978
1449014400000,2232.6365268014,1739.9582580524,2723.954256157,2232.6365268014,2232.6365268014,-13.2382396314,-13.2382396314,-13.2382396314,-57.2783446336,-57.2783446336,-57.2783446336,44.0401050022,44.0401050022,44.0401050022,0.0,0.0,0.0,2219.3982871701
1449100800000,2232.8401401851,1743.7756502032,2744.319668857,2232.8401401851,2232.8401401851,38.1496789151,38.1496789151,38.1496789151,-25.8952416801,-25.8952416801,-25.8952416801,64.0449205951,64.0449205951,64.0449205951,0.0,0.0,0.0,2270.9898191002
1449187200000,2233.0437535688,1770.7240367729,2744.0305657908,2233.0437535688,2233.0437535688,50.180303647,50.180303647,50.180303647,-33.5526688247,-33.5526688247,-33.5526688247,83.7329724717,83.7329724717,83.7329724717,0.0,0.0,0.0,2283.2240572158
1449273600000,2233.2473669525,1862.5060621916,2824.8036539987,2233.2473669525,2233.2473669525,111.5269395767,111.5269395767,111.5269395767,8.8042494593,8.8042494593,8.8042494593,102.7226901174,102.7226901174,102.7226901174,0.0,0.0,0.0,2344.7743065292
1449446400000,2233.055405481,1885.1621939675,2857.0855378078,2233.055405481,2233.055405481,142.6875669638,142.6875669638,142.6875669638,5.5330047005,5.5330047005,5.5330047005,137.1545622634,137.1545622634,137.1545622634,0.0,0.0,0.0,2375.7429724449
1449532800000,2232.9594247453,1905.9317176958,2838.0590579131,2232.9594247453,2232.9594247453,153.8983330662,153.8983330662,153.8983330662,1.9660244913,1.9660244913,1.9660244913,151.932308575,151.932308575,151.932308575,0.0,0.0,0.0,2386.8577578115
1449619200000,2232.8634440095,1823.4686856482,2822.1917292232,2232.8634440095,2232.8634440095,107.419702708,107.419702708,107.419702708,-57.2783446334,-57.2783446334,-57.2783446334,164.6980473414,164.6980473414,164.6980473414,0.0,0.0,0.0,2340.2831467175
1449705600000,2232.7674632737,1897.0959166179,2874.3863864291,2232.7674632737,2232.7674632737,149.3187412618,149.3187412618,149.3187412618,-25.8952416801,-25.8952416801,-25.8952416801,175.2139829419,175.2139829419,175.2139829419,0.0,0.0,0.0,2382.0862045355
1449792000000,2232.671482538,1903.1137209429,2871.1155749958,2232.671482538,2232.671482538,149.7377079386,149.7377079386,149.7377079386,-33.5526688244,-33.5526688244,-33.5526688244,183.2903767631,183.2903767631,183.2903767631,0.0,0.0,0.0,2382.4091904766
1449878400000,2232.5755018022,1942.1601891306,2918.4964910708,2232.5755018022,2232.5755018022,197.5936820374,197.5936820374,197.5936820374,8.8042494593,8.8042494593,8.8042494593,188.7894325781,188.7894325781,188.7894325781,0.0,0.0,0.0,2430.1691838396
1450051200000,2232.3835403307,1940.8330154291,2943.4940778602,2232.3835403307,2232.3835403307,197.3110680138,197.3110680138,197.3110680138,5.5330047004,5.5330047004,5.5330047004,191.7780633134,191.7780633134,191.7780633134,0.0,0.0,0.0,2429.6946083445
1450137600000,2232.2875595949,1944.7377786623,2932.5369757442,2232.2875595949,2232.2875595949,191.2339701954,191.2339701954,191.2339701954,1.9660244913,1.9660244913,1.9660244913,189.2679457041,189.2679457041,189.2679457041,0.0,0.0,0.0,2423.5215297903
1450224000000,2232.1915788592,1850.7321115455,2799.9894081591,2232.1915788592,2232.1915788592,126.9010029095,126.9010029095,126.9010029095,-57.2783446335,-57.2783446335,-57.2783446335,184.179347543,184.179347543,184.179347543,0.0,0.0,0.0,2359.0925817686
1450310400000,2232.0955981234,1880.5223561788,2846.3084370457,2232.0955981234,2232.0955981234,150.7499443127,150.7499443127,150.7499443127,-25.8952416802,-25.8952416802,-25.8952416802,176.6451859928,176.6451859928,176.6451859928,0.0,0.0,0.0,2382.8455424361
1450396800000,2231.9996173877,1875.0595289001,2854.7926684709,2231.9996173877,2231.9996173877,133.2927197429,133.2927197429,133.2927197429,-33.5526688246,-33.5526688246,-33.5526688246,166.8453885676,166.8453885676,166.8453885676,0.0,0.0,0.0,2365.2923371306
1450656000000,2231.7116751804,1859.8014835818,2860.1926836824,2231.7116751804,2231.7116751804,131.775324838,131.775324838,131.775324838,5.5330047003,5.5330047003,5.5330047003,126.2423201377,126.2423201377,126.2423201377,0.0,0.0,0.0,2363.4870000184
1450742400000,2231.6156944446,1860.4756398892,2862.9431253372,2231.6156944446,2231.6156944446,111.8873620672,111.8873620672,111.8873620672,1.9660244912,1.9660244912,1.9660244912,109.921337576,109.921337576,109.921337576,0.0,0.0,0.0,2343.5030565118
1450828800000,2231.5197137089,1762.7974840378,2728.0409149932,2231.5197137089,2231.5197137089,35.4527271266,35.4527271266,35.4527271266,-57.2783446333,-57.2783446333,-57.2783446333,92.7310717599,92.7310717599,92.7310717599,0.0,0.0,0.0,2266.9724408354
1451088000000,2231.2317715016,1795.6379162804,2731.5934028551,2231.2317715016,2231.2317715016,48.0157851725,48.0157851725,48.0157851725,8.8042494595,8.8042494595,8.8042494595,39.211535713,39.211535713,39.211535713,0.0,0.0,0.0,2279.2475566741
1451260800000,2231.0398100301,1778.1848682143,2725.0191220597,2231.0398100301,2231.0398100301,10.552225053,10.552225053,10.552225053,5.5330047003,5.5330047003,5.5330047003,5.0192203527,5.0192203527,5.0192203527,0.0,0.0,0.0,2241.592035083
1451347200000,2230.9438292943,1770.1163424161,2716.7131674198,2230.9438292943,2230.9438292943,-8.8342920003,-8.8342920003,-8.8342920003,1.9660244913,1.9660244913,1.9660244913,-10.8003164916,-10.8003164916,-10.8003164916,0.0,0.0,0.0,2222.109537294
1451433600000,2230.8478485585,1617.5328881305,2625.3715496838,2230.8478485585,2230.8478485585,-82.7447292124,-82.7447292124,-82.7447292124,-57.2783446334,-57.2783446334,-57.2783446334,-25.4663845789,-25.4663845789,-25.4663845789,0.0,0.0,0.0,2148.1031193462
1451520000000,2230.7518678228,1661.5738624664,2641.537718185,2230.7518678228,2230.7518678228,-64.6915944609,-64.6915944609,-64.6915944609,-25.8952416801,-25.8952416801,-25.8952416801,-38.7963527809,-38.7963527809,-38.7963527809,0.0,0.0,0.0,2166.0602733618
1451692800000,2230.5599063513,1696.7456579048,2654.8367435774,2230.5599063513,2230.5599063513,-52.107046074,-52.107046074,-52.107046074,8.8042494593,8.8042494593,8.8042494593,-60.9112955334,-60.9112955334,-60.9112955334,0.0,0.0,0.0,2178.4528602772
1451865600000,2230.3679448797,1667.6219859685,2638.1146016375,2230.3679448797,2230.3679448797,-70.9373463943,-70.9373463943,-70.9373463943,5.5330047004,5.5330047004,5.5330047004,-76.4703510947,-76.4703510947,-76.4703510947,0.0,0.0,0.0,2159.4305984854
1451952000000,2230.271964144,1671.2244217229,2622.251572898,2230.271964144,2230.271964144,-79.7853860607,-79.7853860607,-79.7853860607,1.9660244913,1.9660244913,1.9660244913,-81.751410552,-81.751410552,-81.751410552,0.0,0.0,0.0,2150.4865780833
1452124800000,2230.0800026725,1640.6768555407,2605.9262297291,2230.0800026725,2230.0800026725,-113.4420793449,-113.4420793449,-113.4420793449,-25.8952416799,-25.8952416799,-25.8952416799,-87.546837665,-87.546837665,-87.546837665,0.0,0.0,0.0,2116.6379233276
1452211200000,2229.9840219367,1621.2576399459,2594.7530921267,2229.9840219367,2229.9840219367,-121.7958663456,-121.7958663456,-121.7958663456,-33.5526688244,-33.5526688244,-33.5526688244,-88.2431975212,-88.2431975212,-88.2431975212,0.0,0.0,0.0,2108.1881555911
1452297600000,2229.8880412009,1692.879085683,2611.3979223429,2229.8880412009,2229.8880412009,-78.8287005354,-78.8287005354,-78.8287005354,8.8042494589,8.8042494589,8.8042494589,-87.6329499943,-87.6329499943,-87.6329499943,0.0,0.0,0.0,2151.0593406655
1452470400000,2229.6960797294,1688.5613593775,2647.4638432788,2229.6960797294,2229.6960797294,-77.5429402673,-77.5429402673,-77.5429402673,5.5330047003,5.5330047003,5.5330047003,-83.0759449676,-83.0759449676,-83.0759449676,0.0,0.0,0.0,2152.1531394621
1452556800000,2229.6000989937,1615.7593469302,2616.4791612465,2229.6000989937,2229.6000989937,-77.4782824716,-77.4782824716,-77.4782824716,1.9660244912,1.9660244912,1.9660244912,-79.4443069628,-79.4443069628,-79.4443069628,0.0,0.0,0.0,2152.1218165221
1452643200000,2229.5041182579,1614.9313998141,2631.6160776492,2229.5041182579,2229.5041182579,-132.4042818596,-132.4042818596,-132.4042818596,-57.2783446334,-57.2783446334,-57.2783446334,-75.1259372262,-75.1259372262,-75.1259372262,0.0,0.0,0.0,2097.0998363983
1452729600000,2229.4081375222,1581.451779536,2588.306806411,2229.4081375222,2229.4081375222,-96.1742386702,-96.1742386702,-96.1742386702,-25.8952416801,-25.8952416801,-25.8952416801,-70.2789969901,-70.2789969901,-70.2789969901,0.0,0.0,0.0,2133.2338988519
1452816000000,2229.3121567864,1672.1267488539,2634.8195655818,2229.3121567864,2229.3121567864,-98.606373838,-98.606373838,-98.606373838,-33.5526688246,-33.5526688246,-33.5526688246,-65.0537050134,-65.0537050134,-65.0537050134,0.0,0.0,0.0,2130.7057829484
1452902400000,2229.2161760506,1662.6436084397,2630.5383301383,2229.2161760506,2229.2161760506,-50.7843720559,-50.7843720559,-50.7843720559,8.8042494591,8.8042494591,8.8042494591,-59.588621515,-59.588621515,-59.588621515,0.0,0.0,0.0,2178.4318039947
1453161600000,2228.9282338434,1699.2273982144,2639.6111706258,2228.9282338434,2228.9282338434,-40.9409538379,-40.9409538379,-40.9409538379,1.9660244913,1.9660244913,1.9660244913,-42.9069783293,-42.9069783293,-42.9069783293,0.0,0.0,0.0,2187.9872800054
1453248000000,2228.8322531076,1647.6338700321,2610.8525504355,2228.8322531076,2228.8322531076,-94.8234663521,-94.8234663521,-94.8234663521,-57.2783446333,-57.2783446333,-57.2783446333,-37.5451217188,-37.5451217188,-37.5451217188,0.0,0.0,0.0,2134.0087867555
1453334400000,2228.7362723718,1691.8033147427,2632.9193848523,2228.7362723718,2228.7362723718,-58.2775926455,-58.2775926455,-58.2775926455,-25.89524168,-25.89524168,-25.89524168,-32.3823509655,-32.3823509655,-32.3823509655,0.0,0.0,0.0,2170.4586797263
1453507200000,2228.5443109003,1734.3393087827,2693.950167487,2228.5443109003,2228.5443109003,-13.9622129963,-13.9622129963,-13.9622129963,8.8042494593,8.8042494593,8.8042494593,-22.7664624555,-22.7664624555,-22.7664624555,0.0,0.0,0.0,2214.582097904
1453593600000,2228.4483301646,1870.6987439037,2793.0212319815,2228.4483301646,2228.4483301646,82.0925775472,82.0925775472,82.0925775472,100.4229764873,100.4229764873,100.4229764873,-18.3303989401,-18.3303989401,-18.3303989401,0.0,0.0,0.0,2310.5409077117
1453680000000,2228.3523494288,1765.0025710878,2691.9071254492,2228.3523494288,2228.3523494288,-8.599369624,-8.599369624,-8.599369624,5.5330047004,5.5330047004,5.5330047004,-14.1323743244,-14.1323743244,-14.1323743244,0.0,0.0,0.0,2219.7529798048
1453766400000,2228.256368693,1737.7876233922,2674.4984539019,2228.256368693,2228.256368693,-8.1873818988,-8.1873818988,-8.1873818988,1.9660244913,1.9660244913,1.9660244913,-10.1534063901,-10.1534063901,-10.1534063901,0.0,0.0,0.0,2220.0689867942
1453852800000,2228.1603879573,1690.2319493427,2664.7693123023,2228.1603879573,2228.1603879573,-63.6474706344,-63.6474706344,-63.6474706344,-57.2783446334,-57.2783446334,-57.2783446334,-6.369126001,-6.369126001,-6.369126001,0.0,0.0,0.0,2164.5129173228
1454284800000,2227.6804842785,1801.474185987,2773.5191910536,2227.6804842785,2227.6804842785,15.9823975534,15.9823975534,15.9823975534,5.5330047003,5.5330047003,5.5330047003,10.4493928531,10.4493928531,10.4493928531,0.0,0.0,0.0,2243.6628818319
1454371200000,2227.5845035427,1734.1370922631,2714.5968044596,2227.5845035427,2227.5845035427,15.4411826163,15.4411826163,15.4411826163,1.9660244913,1.9660244913,1.9660244913,13.4751581251,13.4751581251,13.4751581251,0.0,0.0,0.0,2243.025686159
1454457600000,2227.488522807,1737.5315701325,2726.6203053483,2227.488522807,2227.488522807,-40.9084499382,-40.9084499382,-40.9084499382,-57.2783446335,-57.2783446335,-57.2783446335,16.3698946953,16.3698946953,16.3698946953,0.0,0.0,0.0,2186.5800728687
1454544000000,2227.3925420712,1701.5467476626,2694.4404978042,2227.3925420712,2227.3925420712,-6.7940126122,-6.7940126122,-6.7940126122,-25.8952416801,-25.8952416801,-25.8952416801,19.1012290679,19.1012290679,19.1012290679,0.0,0.0,0.0,2220.598529459
1454716800000,2227.2005807106,1748.8770762858,2744.0237300536,2227.2005807106,2227.2005807106,32.6859695408,32.6859695408,32.6859695408,8.8042494591,8.8042494591,8.8042494591,23.8817200817,23.8817200817,23.8817200817,0.0,0.0,0.0,2259.8865502514
1454803200000,2227.1046000302,1874.0450479132,2832.4054526978,2227.1046000302,2227.1046000302,126.2301054443,126.2301054443,126.2301054443,100.4229764872,100.4229764872,100.4229764872,25.8071289572,25.8071289572,25.8071289572,0.0,0.0,0.0,2353.3347054746
1454889600000,2227.0086193499,1759.2357458742,2777.2765129901,2227.0086193499,2227.0086193499,32.8585115945,32.8585115945,32.8585115945,5.5330047003,5.5330047003,5.5330047003,27.3255068942,27.3255068942,27.3255068942,0.0,0.0,0.0,2259.8671309444
1454976000000,2226.9126386696,1750.3407965352,2752.1742048528,2226.9126386696,2226.9126386696,30.3229782457,30.3229782457,30.3229782457,1.9660244913,1.9660244913,1.9660244913,28.3569537544,28.3569537544,28.3569537544,0.0,0.0,0.0,2257.2356169153
1455062400000,2226.8166579893,1696.8247075434,2679.2563309274,2226.8166579893,2226.8166579893,-28.4585775,-28.4585775,-28.4585775,-57.2783446335,-57.2783446335,-57.2783446335,28.8197671335,28.8197671335,28.8197671335,0.0,0.0,0.0,2198.3580804892
